seed,spacing,hole_dist,in_hole,err_unguided,err_M20,err_force_ii,err_teacher_sign_tmag,benefit_force_ii,benefit_teacher_sign_tmag
45,0.119635,0.167117,0,4.7278,3.7916,3.8973,4.0634,0.8305,0.6644
45,0.0,0.744067,0,4.6289,2.1827,7.6036,4.2665,-2.9747,0.3624
45,0.199077,0.234146,0,4.9505,6.838,2.1419,4.7089,2.8086,0.2416
45,0.074378,1.047571,0,2.681,0.2499,3.0283,2.7565,-0.3473,-0.0755
45,0.042274,0.848638,0,5.8399,6.2325,5.0396,3.0917,0.8003,2.7482
45,0.226957,0.064464,1,6.3006,4.5037,8.3391,3.794,-2.0385,2.5066
45,0.127114,0.141434,0,5.7161,2.983,6.9241,4.1759,-1.208,1.5402
45,0.029996,0.245484,0,1.6243,1.7128,3.7081,0.7334,-2.0838,0.8909
45,0.071331,0.62422,0,5.6841,5.0952,6.4693,5.9408,-0.7852,-0.2567
45,0.1506,0.800255,0,6.0308,6.1969,5.0342,6.4083,0.9966,-0.3775
45,0.12966,0.361698,0,0.4107,1.4526,1.7697,2.6606,-1.359,-2.2499
45,0.232503,0.131225,1,2.6715,1.3125,2.9433,1.5088,-0.2718,1.1627
45,0.172609,0.984788,0,2.4304,2.823,3.8196,5.9034,-1.3892,-3.473
45,0.154032,0.459191,0,2.7367,7.1308,0.1395,4.745,2.5972,-2.0083
45,0.167507,0.490504,0,1.4991,3.4017,2.0276,3.3564,-0.5285,-1.8573
45,0.282221,0.677814,0,1.5845,0.5879,4.4686,4.3025,-2.8841,-2.718
45,0.213413,0.801375,0,5.8773,2.7516,7.2967,7.04,-1.4194,-1.1627
45,0.156097,0.433206,0,0.7942,1.2472,1.1868,0.2204,-0.3926,0.5738
45,0.158791,0.283915,0,0.1445,1.5337,0.7938,2.2736,-0.6493,-2.1291
45,0.304638,0.463319,0,5.4672,4.3951,5.5578,2.9304,-0.0906,2.5368
45,0.053592,0.83659,0,8.4699,8.8625,7.6696,5.7217,0.8003,2.7482
45,0.44861,0.284943,1,13.2088,15.4285,13.39,12.4387,-0.1812,0.7701
45,0.322696,0.036463,1,4.4566,3.762,2.1463,3.2033,2.3103,1.2533
45,0.028544,0.616215,0,6.8789,4.4327,9.8536,6.5165,-2.9747,0.3624
45,0.120966,0.250446,0,1.374,0.5135,0.8608,1.2534,0.5132,0.1206
45,0.101516,0.475916,0,6.3048,3.9945,7.7846,5.6857,-1.4798,0.6191
45,0.146737,1.230879,0,4.953,2.8692,4.8171,2.1142,0.1359,2.8388
45,0.303242,0.035564,1,5.5769,2.6173,6.0903,2.4361,-0.5134,3.1408
45,0.109784,0.568757,0,5.9663,3.1426,6.9327,6.3136,-0.9664,-0.3473
45,0.18096,0.290461,0,10.9452,11.4586,12.0928,10.8093,-1.1476,0.1359
45,0.274275,0.688879,0,1.9843,1.9692,0.7639,4.053,1.2204,-2.0687
45,0.126502,0.588477,0,2.8025,2.3646,2.9837,1.5916,-0.1812,1.2109
45,0.573002,0.129546,1,0.9742,0.1739,2.529,0.9289,-1.5548,0.0453
45,0.096339,0.390229,0,0.6391,1.7112,0.5085,2.9494,0.1306,-2.3103
45,0.116645,0.826199,0,12.0097,9.9863,13.8821,12.9308,-1.8724,-0.9211
45,0.096569,0.740435,0,1.769,1.5681,4.2454,0.7573,-2.4764,1.0117
45,0.057545,0.261723,0,6.2393,5.0162,6.4356,4.1102,-0.1963,2.1291
45,0.158319,0.480843,0,8.7894,7.6871,8.125,5.3315,0.6644,3.4579
45,0.237347,0.089877,1,0.0659,0.0357,1.7461,2.0632,-1.6802,-1.9973
45,0.713524,0.148076,1,1.4394,2.9192,0.6595,1.681,0.7799,-0.2416
45,0.280313,1.38684,0,3.074,0.3688,2.47,1.3828,0.604,1.6912
45,0.530354,0.089425,1,4.8864,3.7539,4.4334,5.3998,0.453,-0.5134
45,0.094659,0.487221,0,3.2733,5.3722,3.2129,5.7346,0.0604,-2.4613
45,0.082814,0.076472,1,9.6448,8.3613,8.1801,8.0593,1.4647,1.5855
45,0.410802,1.235425,0,0.6095,0.5381,0.4928,1.1572,0.1167,-0.5477
45,0.402885,0.136574,1,8.0392,8.16,7.6164,7.6315,0.4228,0.4077
45,0.213999,0.443822,0,4.3526,4.2771,5.9683,2.6614,-1.6157,1.6912
45,0.043178,0.13178,0,3.8749,3.3313,2.1082,0.0848,1.7667,3.7901
45,0.530264,0.087956,1,2.0435,5.4712,0.2819,6.6792,1.7616,-4.6357
45,0.378039,0.068078,1,1.6492,1.1811,0.109,0.9933,1.5402,0.6559
45,0.0,0.520093,0,2.1868,2.1113,4.4367,3.3797,-2.2499,-1.1929
45,0.188869,0.782817,0,1.7203,1.8433,0.0895,1.5715,1.6308,0.1488
45,0.030681,0.33001,0,0.4784,0.9918,1.9733,4.4648,-1.4949,-3.9864
45,0.106685,1.292007,0,7.1492,5.0503,6.4244,3.8725,0.7248,3.2767
45,0.15298,0.196608,0,0.4689,1.7222,2.8833,1.4353,-2.4144,-0.9664
45,0.22629,0.230669,0,7.9275,6.795,5.8135,6.5685,2.114,1.359
45,0.55224,0.078987,1,1.4653,1.5559,4.3494,0.241,-2.8841,1.2243
45,0.134675,0.256919,0,0.902,1.3479,1.9741,0.1852,-1.0721,0.7168
45,0.17142,0.074288,1,7.8569,7.2982,7.7663,7.2831,0.0906,0.5738
45,0.132715,0.404988,0,2.035,0.6981,3.998,0.6156,-1.963,1.4194
45,0.479901,0.052788,1,6.38,4.5831,4.0999,0.7024,2.2801,5.6776
45,0.131461,0.487887,0,4.5724,3.1228,4.4516,2.5339,0.1208,2.0385
45,0.063323,0.53381,0,3.1073,2.2315,4.8287,1.8842,-1.7214,1.2231
45,0.117202,0.291144,0,1.1011,0.18,3.2302,0.3612,-2.1291,0.7399
45,0.080517,0.204683,0,0.6911,1.4682,4.0433,1.5286,-3.3522,-0.8375
45,0.202701,0.957392,0,1.8892,0.5,2.3724,0.2584,-0.4832,1.6308
45,0.109317,0.728152,0,2.9401,2.472,2.8344,0.8349,0.1057,2.1052
45,0.113287,1.046405,0,1.1957,0.8937,1.0296,1.694,0.1661,-0.4983
45,0.212817,0.313958,0,4.7021,5.6232,2.1351,4.0679,2.567,0.6342
45,0.318379,0.093564,1,1.7306,2.8782,3.4369,5.113,-1.7063,-3.3824
45,0.04952,0.158935,0,5.4632,5.7954,5.2971,4.0287,0.1661,1.4345
45,0.146367,0.510643,0,2.5224,0.7543,2.7187,0.9067,-0.1963,1.6157
45,0.078615,1.998835,0,1.7316,0.0102,2.4413,2.6829,-0.7097,-0.9513
45,0.160914,0.659124,0,1.6852,2.561,2.9385,3.7992,-1.2533,-2.114
45,0.236853,0.165927,1,1.3581,2.5963,3.3664,3.7892,-2.0083,-2.4311
45,0.114769,0.622063,0,6.1186,9.1084,3.8083,8.5799,2.3103,-2.4613
45,0.228127,0.244517,0,4.0563,3.4976,3.2711,2.8332,0.7852,1.2231
45,0.223297,0.351739,0,0.6537,0.2007,0.7808,3.568,-0.1271,-2.9143
45,0.270783,0.145804,1,5.0187,5.2905,4.2486,3.3577,0.7701,1.661
45,0.322919,0.109226,1,0.6461,0.1844,0.879,2.7212,-0.2329,-2.0751
45,0.034488,0.871026,0,0.1792,0.4057,0.5154,2.0858,-0.3362,-1.9066
45,0.119631,0.27513,0,7.5274,4.1299,9.4753,4.8396,-1.9479,2.6878
45,0.057172,0.898857,0,1.0514,1.8819,0.8249,3.3617,0.2265,-2.3103
45,0.05088,0.340213,0,6.8266,6.434,8.8953,6.9474,-2.0687,-0.1208
45,0.063686,0.700365,0,0.0935,0.9937,0.2538,2.8208,-0.1603,-2.7273
45,0.050467,0.07656,0,7.645,4.3985,8.6869,5.0176,-1.0419,2.6274
45,0.115805,0.243397,0,1.1751,2.3529,1.256,0.5107,-0.0809,0.6644
45,0.277284,0.223058,1,1.3482,1.1368,0.11,0.1316,1.2382,1.2166
45,0.028344,0.77307,0,7.5912,4.5561,7.5308,7.108,0.0604,0.4832
45,0.475872,0.142489,1,3.1464,2.7538,4.9282,4.2487,-1.7818,-1.1023
45,0.225393,0.920615,0,3.9783,2.0455,4.6125,5.3373,-0.6342,-1.359
45,0.217401,0.628431,0,0.0337,1.129,0.978,2.5333,-0.9443,-2.4996
45,0.147653,0.841265,0,7.6122,5.4982,9.5903,7.4159,-1.9781,0.1963
45,0.700219,0.03293,1,2.6887,1.2693,2.6434,1.1183,0.0453,1.5704
45,0.205731,0.909528,0,3.1127,5.6495,4.1848,4.5774,-1.0721,-1.4647
45,0.338659,0.097176,1,10.4848,9.2013,9.0201,8.8993,1.4647,1.5855
45,0.222771,0.197888,1,6.248,4.2548,8.8905,4.5266,-2.6425,1.7214
45,0.147572,0.281471,0,1.1423,1.3688,2.0785,3.5583,-0.9362,-2.416
45,0.393253,0.127235,1,0.5694,3.9367,2.4506,4.6162,-1.8812,-4.0468
45,0.026455,0.135591,0,11.0248,9.7413,9.5601,9.4393,1.4647,1.5855
45,0.069772,0.97723,0,5.4886,4.4769,5.5943,2.1968,-0.1057,3.2918
45,0.164577,0.656029,0,2.0246,1.237,4.4557,0.0012,-2.4311,2.0234
45,0.07215,0.23258,0,0.1232,0.4554,0.0429,1.3113,0.0803,-1.1881
45,0.061383,0.824389,0,7.261,6.0681,5.2829,1.7495,1.9781,5.5115
45,0.112452,0.431409,0,0.4602,1.2008,0.4458,2.2276,0.0144,-1.7674
45,0.196255,0.076115,1,4.6132,2.469,7.4822,2.7257,-2.869,1.8875
45,0.219751,0.317304,0,4.356,4.205,3.6916,2.8913,0.6644,1.4647
45,0.10646,0.766723,0,7.5032,4.4228,8.8471,7.2163,-1.3439,0.2869
45,0.109136,1.080117,0,3.1503,1.1571,2.1235,0.7041,1.0268,2.4462
45,0.187103,0.103174,1,6.5801,5.81,6.7009,4.9946,-0.1208,1.5855
45,0.763126,0.038714,1,5.1918,5.5542,8.5893,2.8513,-3.3975,2.3405
45,0.164786,0.437298,0,6.44,7.4215,7.648,6.0172,-1.208,0.4228
45,0.110125,0.266715,0,2.2348,3.624,1.8422,0.1963,0.3926,2.0385
45,0.182517,0.029144,1,7.9132,8.2454,7.7471,6.4787,0.1661,1.4345
45,0.402397,0.970165,0,1.273,0.3821,1.4844,0.2311,-0.2114,1.0419
45,0.839092,0.095085,1,5.5719,5.3756,1.5251,3.3673,4.0468,2.2046
45,0.508646,0.059431,1,2.3058,2.4417,0.4877,0.6901,1.8181,1.6157
45,0.847559,2.492877,0,11.4641,10.2561,11.9473,13.1704,-0.4832,-1.7063
45,0.157215,0.056147,1,4.5015,4.0636,3.1123,5.6491,1.3892,-1.1476
45,0.0,0.89761,0,4.5189,2.0727,7.4936,4.1565,-2.9747,0.3624
45,0.327806,0.115463,1,3.4147,4.5774,0.3192,6.5857,3.0955,-3.171
45,0.190226,0.148906,1,6.7186,5.873,7.232,4.4234,-0.5134,2.2952
45,0.1122,0.243477,0,7.3197,6.4892,6.006,5.8097,1.3137,1.51
45,0.181417,0.09782,1,4.0925,2.658,5.0438,4.0472,-0.9513,0.0453
45,0.0937,0.518083,0,2.3287,2.1777,1.9965,5.3789,0.3322,-3.0502
45,0.127667,0.972179,0,4.2033,3.2671,3.403,0.9417,0.8003,3.2616
45,0.066133,0.123658,0,0.3385,3.0288,1.622,1.398,-1.2835,-1.0595
45,0.092543,0.507772,0,3.69,2.9199,3.8863,1.8176,-0.1963,1.8724
45,0.029961,0.633754,0,1.6784,3.5659,0.3949,1.2103,1.2835,0.4681
45,0.127555,0.638865,0,3.6041,2.8642,6.307,3.6192,-2.7029,-0.0151
45,0.114331,0.155915,0,7.9408,5.9023,6.6422,6.0231,1.2986,1.9177
45,0.093969,0.273665,0,4.4186,4.7961,2.214,1.9271,2.2046,2.4915
45,0.092254,0.274448,0,4.2739,1.0576,5.5725,0.7707,-1.2986,3.5032
45,0.138291,0.403744,0,2.3037,2.2131,0.99,2.5,1.3137,-0.1963
45,0.063091,0.449122,0,2.5039,0.7124,3.8025,0.9993,-1.2986,1.5046
45,0.269338,0.298795,0,10.8514,12.3161,11.0628,8.7676,-0.2114,2.0838
45,0.063315,0.73263,0,0.9006,1.6254,0.0356,3.6035,0.865,-2.7029
45,0.220429,0.119896,1,0.2606,2.3215,0.6303,3.2879,-0.3697,-3.0273
45,0.570605,0.052955,1,8.0932,7.0513,9.3012,5.345,-1.208,2.7482
45,0.111961,0.136905,0,2.9135,0.7995,5.103,0.9656,-2.1895,1.9479
45,0.033661,0.111288,0,1.8219,0.78,2.8336,1.7766,-1.0117,0.0453
45,0.190082,0.612215,0,4.3323,2.5203,2.928,0.1949,1.4043,4.1374
45,0.272379,0.150738,1,8.1688,6.7796,10.7358,7.0665,-2.567,1.1023
45,0.94744,0.05148,1,1.3788,1.6204,0.8956,0.9164,0.4832,0.4624
45,0.101532,0.364831,0,10.489,7.8314,10.64,6.3214,-0.151,4.1676
45,0.074246,0.902652,0,0.1177,1.4163,0.4561,0.6462,-0.3384,-0.5285
45,0.174568,0.475688,0,4.1523,3.1406,3.0802,1.4947,1.0721,2.6576
45,0.197229,1.389515,0,0.7887,1.1058,1.9061,0.8421,-1.1174,-0.0534
45,0.094675,0.368463,0,3.3846,2.539,5.8459,3.7923,-2.4613,-0.4077
45,0.15034,0.288143,0,6.831,3.7204,8.4769,5.6079,-1.6459,1.2231
45,0.444628,1.671764,0,9.2497,9.4611,8.4796,7.2414,0.7701,2.0083
45,0.142916,0.222389,0,10.7737,7.5423,12.5102,10.4264,-1.7365,0.3473
45,0.05819,1.044993,0,4.8713,4.0106,2.4402,1.2775,2.4311,3.5938
45,0.319244,0.299512,1,5.6664,5.8325,2.586,7.0707,3.0804,-1.4043
45,0.272796,0.787161,0,3.0367,3.1424,3.6105,0.8925,-0.5738,2.1442
45,0.348495,0.938225,0,2.7159,4.1051,3.5011,0.9492,-0.7852,1.7667
45,0.091338,0.167739,0,5.9214,8.9263,4.0339,6.2234,1.8875,-0.302
45,0.092447,0.638052,0,3.7101,1.8226,2.8947,2.9853,0.8154,0.7248
45,0.203866,0.795759,0,2.8591,1.3189,3.6896,0.8055,-0.8305,2.0536
45,0.2682,0.281396,0,2.31,1.555,0.3023,2.7177,2.0077,-0.4077
45,0.301169,0.137282,1,2.6889,1.2695,1.345,0.5274,1.3439,2.1615
45,0.260027,0.937141,0,9.3351,9.018,10.1656,6.2094,-0.8305,3.1257
45,0.094343,0.598416,0,9.9304,9.1754,14.4906,8.8583,-4.5602,1.0721
45,0.209741,0.161024,1,0.5892,0.1211,0.951,2.0533,-0.3618,-1.4641
45,0.173002,0.686648,0,4.3603,1.3856,6.2327,2.8654,-1.8724,1.4949
45,0.179157,0.284185,0,1.4222,0.0123,3.9439,1.3618,-2.5217,0.0604
45,0.137795,0.974938,0,2.7541,1.3196,3.4336,1.6669,-0.6795,1.0872
45,0.045717,0.823955,0,1.3795,1.1077,3.9465,0.1607,-2.567,1.2188
45,0.102562,0.238381,0,6.8932,6.1382,3.5108,7.467,3.3824,-0.5738
45,0.155313,0.480034,0,4.8454,2.671,1.9613,1.1157,2.8841,3.7297
45,0.211301,0.213954,0,3.0365,1.9946,2.4325,2.1456,0.604,0.8909
45,0.122779,0.218756,0,9.5462,9.1838,10.7995,10.6334,-1.2533,-1.0872
45,0.09997,0.380363,0,1.6876,0.064,0.2531,0.6529,1.4345,1.0347
45,0.045012,0.633406,0,6.4282,3.4535,6.9265,6.8963,-0.4983,-0.4681
45,0.245324,1.05201,0,8.4124,1.1795,6.6608,5.6491,1.7516,2.7633
45,0.08926,0.617026,0,9.3734,8.0748,7.9842,5.5682,1.3892,3.8052
45,0.217179,0.436518,0,0.1363,1.1329,0.5734,1.7512,-0.4371,-1.6149
45,0.140229,0.126224,1,4.1814,3.4717,3.0187,2.0825,1.1627,2.0989
45,0.482982,0.168398,1,2.1343,1.8068,4.1426,2.592,-2.0083,-0.4577
45,0.235925,1.175173,0,13.5948,11.4355,12.0093,13.5344,1.5855,0.0604
45,0.095488,0.300197,0,2.9218,2.1819,2.4084,4.1298,0.5134,-1.208
45,0.128426,0.28446,0,3.3593,2.1362,3.5556,1.2302,-0.1963,2.1291
45,0.10853,0.860331,0,9.3086,7.8288,9.1425,6.047,0.1661,3.2616
45,0.229919,0.414185,0,6.2038,4.9505,6.8078,4.1804,-0.604,2.0234
45,0.398276,0.981997,0,8.0526,3.5528,10.3176,7.2825,-2.265,0.7701
45,0.138241,1.786561,0,3.366,0.8922,2.8677,1.5238,0.4983,1.8422
45,0.112677,0.829464,0,4.0181,1.7531,2.4175,5.2865,1.6006,-1.2684
45,0.230645,0.824755,0,7.823,5.1201,9.6501,10.0276,-1.8271,-2.2046
45,0.181819,1.117299,0,3.9844,5.1773,4.4827,7.2158,-0.4983,-3.2314
45,0.197482,0.117538,1,10.575,7.6456,8.7479,5.9242,1.8271,4.6508
45,0.138114,0.028843,1,8.4535,8.0156,8.1968,7.3059,0.2567,1.1476
45,0.063946,0.481871,0,0.7929,0.1134,1.0345,1.2607,-0.2416,-0.4678
45,0.061803,0.140797,0,0.5078,1.6364,2.3008,0.1001,-1.793,0.4077
45,0.438486,0.106428,1,3.7684,5.5653,4.8858,6.5468,-1.1174,-2.7784
45,0.374125,0.292516,1,9.0613,6.751,9.5898,6.3735,-0.5285,2.6878
45,0.032087,0.339317,0,6.6808,3.3739,5.2312,5.4879,1.4496,1.1929
45,0.133762,0.601716,0,1.2396,1.418,5.1354,1.3302,-3.8958,-0.0906
45,0.132358,0.277214,0,6.3328,7.6314,6.5291,3.9621,-0.1963,2.3707
45,0.182456,0.268746,0,3.2053,2.9335,4.7606,0.2526,-1.5553,2.9527
45,0.22597,0.049,1,5.1814,2.4181,5.3022,4.4717,-0.1208,0.7097
45,0.31994,0.465568,0,0.0954,0.941,2.3659,0.3123,-2.2705,-0.2169
45,0.26181,0.066221,1,5.1948,6.584,4.8022,3.1563,0.3926,2.0385
45,0.421522,0.15575,1,8.5897,9.2088,12.259,8.3934,-3.6693,0.1963
45,0.186375,1.199247,0,0.853,0.8379,1.1097,1.2459,-0.2567,-0.3929
45,0.131099,0.760312,0,0.9639,0.0277,1.5679,1.0444,-0.604,-0.0805
45,0.076044,0.574454,0,3.625,3.8062,4.1988,7.6567,-0.5738,-4.0317
45,0.145233,0.260219,0,7.5828,5.7255,6.2389,4.8799,1.3439,2.7029
45,0.373562,0.054095,1,11.1786,11.9638,9.7441,9.7743,1.4345,1.4043
45,0.19473,0.310266,0,5.4403,6.4822,7.9469,5.9537,-2.5066,-0.5134
45,0.067483,1.356542,0,1.2749,1.592,0.4444,4.4006,0.8305,-3.1257
45,0.497056,0.05998,1,0.1736,0.9589,2.0461,1.6233,-1.8725,-1.4497
45,0.19387,0.121835,1,1.5994,0.4367,0.3159,0.877,1.2835,0.7224
45,0.122195,0.077684,1,3.3081,1.6471,3.0363,2.0397,0.2718,1.2684
45,0.107867,1.006579,0,5.1414,5.9719,5.1263,3.6012,0.0151,1.5402
45,0.181737,0.090701,1,2.1519,0.7325,3.3599,1.563,-1.208,0.5889
45,0.239413,0.348122,0,0.3755,0.602,1.663,2.1009,-1.2875,-1.7254
45,0.469391,0.072217,1,5.92,2.5074,5.5123,3.0208,0.4077,2.8992
45,0.04783,0.342716,0,2.1122,1.8555,1.629,1.9195,0.4832,0.1927
45,0.421508,0.032244,1,0.5986,1.4895,1.908,4.6001,-1.3094,-4.0015
45,0.427099,0.084448,1,9.0719,7.426,11.4577,7.2901,-2.3858,1.7818
45,0.035785,0.40684,0,4.5849,4.6151,7.771,4.7359,-3.1861,-0.151
45,0.507041,0.067234,1,4.4208,7.6371,6.2026,9.7964,-1.7818,-5.3756
45,0.095331,0.3199,0,5.7316,8.1476,7.4983,7.2265,-1.7667,-1.4949
45,0.206346,0.284825,0,4.0745,5.4637,4.7238,6.2036,-0.6493,-2.1291
45,0.300386,1.004256,0,0.0438,1.8558,3.5349,1.1189,-3.4911,-1.0751
45,0.322182,0.058957,1,1.0612,0.6837,2.4873,0.5931,-1.4261,0.4681
45,0.242912,0.155089,1,2.1589,3.1253,1.9173,0.3326,0.2416,1.8263
45,0.123681,0.260577,0,9.2067,6.6548,11.1697,8.2252,-1.963,0.9815
45,0.15744,0.354095,0,2.9748,1.9782,3.5335,1.5101,-0.5587,1.4647
45,0.172869,1.191417,0,1.0842,1.1144,1.5674,1.3922,-0.4832,-0.308
45,0.053198,0.108354,0,11.5548,10.2713,10.0901,9.9693,1.4647,1.5855
45,0.512631,0.112432,1,1.4193,1.3591,2.9293,2.6879,-1.51,-1.2686
45,0.153632,0.309054,0,9.8496,5.1837,11.9183,9.608,-2.0687,0.2416
45,0.145853,0.149798,0,9.0643,5.7272,11.1481,8.1734,-2.0838,0.8909
45,0.147264,0.483077,0,4.4554,3.1266,6.5996,5.0745,-2.1442,-0.6191
45,0.135231,2.006362,0,3.112,2.0701,1.6926,0.243,1.4194,2.869
45,0.159284,0.053162,1,8.3827,9.2283,7.5975,5.5137,0.7852,2.869
45,0.318393,0.856966,0,6.8272,2.1009,7.8087,6.3742,-0.9815,0.453
45,0.143275,0.487053,0,0.0886,0.5114,0.2285,3.0331,-0.1399,-2.9445
45,0.177074,0.886019,0,8.5056,6.1651,7.2221,5.3799,1.2835,3.1257
45,0.175009,0.549228,0,4.6805,5.7526,4.6352,6.3113,0.0453,-1.6308
45,0.723165,0.032095,1,3.6454,1.471,1.5616,0.9903,2.0838,2.6551
45,0.048034,0.096763,0,7.0593,5.8362,7.2556,4.9302,-0.1963,2.1291
45,0.341304,0.071102,1,4.5997,2.2894,5.8681,3.4219,-1.2684,1.1778
45,0.074536,0.26566,0,2.0446,0.5828,0.3685,0.2355,1.6761,1.8091
45,0.034641,0.147363,0,1.5959,2.7831,3.1663,0.3973,-1.5704,1.1986
45,0.070928,0.567212,0,3.6902,1.1987,4.7472,3.5392,-1.057,0.151
45,0.0579,0.382371,0,1.4902,1.2637,0.403,1.6657,1.0872,-0.1755
45,0.197044,1.086583,0,9.261,8.4758,8.5211,6.8601,0.7399,2.4009
45,0.169568,0.066878,1,8.912,6.6621,9.9841,7.8248,-1.0721,1.0872
45,0.302168,0.10138,1,3.0834,3.1891,0.456,4.0045,2.6274,-0.9211
45,0.155306,0.091578,1,1.985,0.626,0.8525,0.129,1.1325,1.856
45,0.4663,0.061056,1,7.1892,6.2832,4.5618,8.7143,2.6274,-1.5251
45,0.082058,0.798719,0,4.8982,5.1247,4.3697,2.1953,0.5285,2.7029
45,0.3651,0.133897,1,0.3148,0.2288,2.5995,1.3613,-2.2847,-1.0465
45,0.606192,0.111423,1,5.6624,5.904,3.2162,3.6843,2.4462,1.9781
45,0.100255,0.878442,0,2.8944,3.6947,3.7702,4.7215,-0.8758,-1.8271
45,0.057971,0.676814,0,1.0681,2.3667,2.3063,4.8884,-1.2382,-3.8203
45,0.164419,0.381886,0,8.0375,8.6264,7.358,5.2591,0.6795,2.7784
45,0.144558,0.067738,1,3.9242,1.2249,4.5282,0.6928,-0.604,3.2314
45,0.180561,0.080574,1,1.7343,2.0363,3.501,2.746,-1.7667,-1.0117
45,0.67163,0.106159,1,3.3993,0.0924,2.9614,0.4699,0.4379,2.9294
45,0.539494,0.150114,1,10.6864,10.7921,12.9967,9.9012,-2.3103,0.7852
45,0.325794,0.187757,1,1.7706,2.9182,3.4769,5.153,-1.7063,-3.3824
45,0.183619,0.210419,0,2.7196,1.7683,0.5754,1.2549,2.1442,1.4647
45,0.180236,0.287867,0,3.5511,0.3801,3.7323,0.0578,-0.1812,3.4933
45,0.372895,0.165862,1,6.8841,6.416,9.3303,5.057,-2.4462,1.8271
45,0.472202,0.06815,1,5.599,5.6896,5.9765,2.9263,-0.3775,2.6727
45,0.240418,0.715616,0,1.7835,2.3573,2.0553,3.9126,-0.2718,-2.1291
45,0.179543,0.160549,1,0.336,0.1472,0.1246,0.721,0.2114,-0.385
45,0.592223,0.102068,1,1.9215,1.997,4.413,1.0834,-2.4915,0.8381
45,0.226249,1.053596,0,4.3876,2.3944,5.0973,5.3389,-0.7097,-0.9513
45,0.159302,0.373729,0,6.5019,5.4902,5.0523,4.6748,1.4496,1.8271
45,0.112143,0.360686,0,7.9093,6.8674,6.5503,5.6594,1.359,2.2499
45,0.127275,0.227333,0,6.2454,4.9166,8.3896,6.8645,-2.1442,-0.6191
45,0.251722,0.535537,0,5.5716,1.4493,6.2964,3.1103,-0.7248,2.4613
45,0.233186,0.348957,0,7.3395,7.2187,8.0945,6.5845,-0.755,0.755
45,0.466137,0.093753,1,1.7244,1.3318,0.2084,0.305,1.516,1.4194
45,0.13485,0.234082,0,19.2914,22.2963,17.4039,19.5934,1.8875,-0.302
45,0.552374,0.163649,1,0.0828,1.3668,3.4048,2.8466,-3.322,-2.7638
45,0.27424,0.508434,0,0.0466,4.2142,1.6144,4.7729,-1.5678,-4.7263
45,0.222458,0.081839,1,4.5393,3.3162,4.7356,2.4102,-0.1963,2.1291
45,0.397611,0.116368,1,3.8906,1.7162,5.2496,1.3991,-1.359,2.4915
45,0.164426,0.631147,0,6.7212,6.6155,6.238,3.6106,0.4832,3.1106
45,0.088833,0.484581,0,5.3027,6.1785,3.5813,6.5258,1.7214,-1.2231
45,0.211713,0.249207,0,1.0713,0.2726,0.1049,0.7105,0.9664,0.3608
45,0.05803,0.756086,0,1.1073,0.4027,0.6996,1.9882,0.4077,-0.8809
45,0.095579,1.309835,0,3.4119,0.2107,4.3481,1.3734,-0.9362,2.0385
45,0.166032,0.653979,0,2.6695,0.9934,1.7937,0.631,0.8758,2.0385
45,0.162705,0.256616,0,0.6662,0.0924,2.4142,0.9078,-1.748,-0.2416
45,0.166156,0.191544,0,4.8431,2.0798,5.5377,5.7038,-0.6946,-0.8607
45,0.096996,1.005589,0,0.4763,1.8655,1.639,3.0433,-1.1627,-2.567
45,0.50129,0.056815,1,8.7351,5.8057,7.4667,3.6615,1.2684,5.0736
45,0.401752,0.1462,1,1.8319,0.5937,0.1764,0.5992,1.6555,1.2327
45,0.166955,0.389184,0,2.5978,2.8545,0.9217,0.0761,1.6761,2.5217
45,0.249442,0.110341,1,5.4988,6.9031,4.8797,5.7253,0.6191,-0.2265
45,0.125077,0.900371,0,3.8486,3.0634,3.6221,1.4628,0.2265,2.3858
45,0.12521,0.411187,0,0.1333,2.2322,0.0729,2.5946,0.0604,-2.4613
45,0.164355,0.356509,0,0.8028,0.1787,0.7726,0.5109,0.0302,0.2919
45,0.066161,0.39255,0,7.2072,2.7829,6.5579,2.3601,0.6493,4.8471
45,0.488945,0.270478,1,3.1608,6.3771,4.9426,8.5364,-1.7818,-5.3756
45,0.66367,0.199748,1,10.4823,9.984,10.7692,5.6654,-0.2869,4.8169
45,0.11254,0.16001,0,12.1301,14.1988,11.7224,13.0361,0.4077,-0.906
45,0.728755,0.234471,1,4.2001,5.846,4.4417,7.658,-0.2416,-3.4579
45,0.556466,0.069138,1,2.1655,2.2712,1.0357,0.6102,1.1298,1.5553
45,0.282891,0.26162,1,3.6259,6.2684,2.7652,6.661,0.8607,-3.0351
45,0.244018,0.333263,0,3.472,1.5996,3.8495,0.0161,-0.3775,3.4559
45,0.207761,0.104832,1,3.8008,3.4686,6.1111,2.9552,-2.3103,0.8456
45,0.14667,1.150768,0,3.9118,1.2089,3.187,0.2878,0.7248,3.624
45,0.232551,0.809025,0,5.6355,5.7714,8.3233,6.4056,-2.6878,-0.7701
45,0.118705,0.902597,0,5.0086,3.9969,5.1143,1.7168,-0.1057,3.2918
45,0.10823,0.241121,0,2.0914,3.3447,0.5965,1.9857,1.4949,0.1057
45,0.189626,0.378642,0,3.622,0.002,1.5684,1.357,2.0536,2.265
45,0.17141,0.179564,0,3.3606,2.9378,5.2934,3.3304,-1.9328,0.0302
